Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
2023-03-01,Koramangala,Sony World Junction,14242,26.838076488285346,1.2636274859209269,53.60246025781412,68.61062801603903,0,78.48400000000001,26.361371057183383,98.04661394919468,82.37733784143039,207,Clear,No
2023-03-01,Whitefield,ITPL Main Road,33998,30.72326275165576,1.5,100.0,100.0,1,117.996,24.987773040241084,81.94179972471022,76.17860055701854,104,Fog,No
2023-03-01,Indiranagar,CMH Road,43317,31.721139948342604,1.5,100.0,100.0,2,136.634,22.532011973214374,76.24375184157722,57.2122185294222,107,Clear,No
2023-03-01,Indiranagar,100 Feet Road,53158,20.0,1.5,100.0,100.0,3,156.316,57.02610005540641,92.16875631569474,92.0563633860784,92,Clear,No
2023-03-02,Indiranagar,CMH Road,50183,32.68897719064785,1.5,100.0,100.0,2,150.366,59.413820870219645,67.01411041186506,73.14965840954065,88,Clear,No
2023-03-02,Koramangala,Sony World Junction,14161,35.26834322451442,1.0904981113395462,54.00501243777258,75.59401995406301,2,78.322,47.01424358775351,88.8631201916206,51.788143940311016,172,Clear,No
2023-03-02,M.G. Road,Trinity Circle,24989,41.36317459932556,1.0147186089095834,74.35964698033476,100.0,1,99.978,51.41321598676539,90.37198140528244,59.88525040293786,108,Windy,No
2023-03-02,Jayanagar,Jayanagar 4th Block,34153,45.723815664139465,1.5,100.0,100.0,1,118.306,41.691708927195,65.56199255980667,73.93834440611246,105,Clear,No
2023-03-02,Jayanagar,South End Circle,13863,48.476517616975066,1.138172570439011,53.17593325274407,73.65491787195164,1,77.726,30.28197110666974,88.4517746676666,98.7196397501329,189,Fog,No
2023-03-02,Hebbal,Hebbal Flyover,24082,42.40388674995264,1.2615888145100516,88.40024022761794,100.0,0,98.164,44.0578086106921,76.28244920876398,99.85722932626874,98,Clear,No
2023-03-02,Hebbal,Ballari Road,31135,35.03600375806937,1.5,96.96858378229972,100.0,3,112.27,16.072994137323484,98.47944058298724,67.35579657398496,92,Clear,No
2023-03-03,Yeshwanthpur,Tumkur Road,24620,55.61097950802798,1.2294607184030677,72.26046895459106,100.0,0,99.24,15.464738248018003,87.84246339619791,85.01172778091009,114,Clear,Yes
2023-03-03,Yeshwanthpur,Yeshwanthpur Circle,14870,43.90804238772191,1.1911853789452116,46.06926310139144,72.21263420432686,0,79.74,43.733327066954764,77.3338157348911,77.39654766030989,213,Overcast,No
2023-03-03,Hebbal,Ballari Road,28967,34.45752965988914,1.5,97.69118393542436,100.0,1,107.934,33.89678437770434,61.54898731167715,86.27530101158342,107,Overcast,No
2023-03-03,Hebbal,Hebbal Flyover,11521,33.30804153226672,1.10999493327851,37.31795628808169,57.518309247431226,2,73.042,38.97432959534186,86.24364127840079,92.61980852807972,168,Overcast,No
2023-03-03,Jayanagar,South End Circle,40435,30.351590320432805,1.5,100.0,100.0,2,130.87,60.10961388065501,72.8815144428024,55.90063521065123,97,Clear,No
2023-03-03,M.G. Road,Anil Kumble Circle,24834,40.93421520323153,1.3193935294847168,90.84086121931652,100.0,1,99.668,57.41495777390237,81.09972839583168,63.83716478098911,108,Clear,No
2023-03-03,Jayanagar,Jayanagar 4th Block,34769,38.77821269712548,1.5,100.0,100.0,2,119.538,70.90349967339333,71.59659113412445,50.09061967269059,105,Windy,No
2023-03-03,Koramangala,Sarjapur Road,53535,36.209780700674685,1.5,100.0,100.0,1,157.07,79.14350443798754,93.26168993612106,86.94746315484298,90,Clear,No
2023-03-03,Whitefield,Marathahalli Bridge,24455,47.32433842389284,1.2569813681648858,83.59499257643927,100.0,1,98.91,43.41255892748156,85.02583292542577,68.70076144567213,90,Clear,No
2023-03-03,Indiranagar,CMH Road,40823,20.0,1.5,100.0,100.0,1,131.64600000000002,33.339715893282204,82.05714654643813,99.44509082098742,98,Clear,No
2023-03-03,Indiranagar,100 Feet Road,35513,34.71497082085167,1.5,100.0,100.0,0,121.026,13.380889263619231,68.01686535257936,58.840814077724914,95,Clear,No
2023-03-04,Yeshwanthpur,Yeshwanthpur Circle,7269,43.95701689684295,1.1929139942888158,25.62615207555908,38.9492935980107,0,64.538,61.37551767815149,71.91017785789623,69.4080747802064,190,Clear,Yes
2023-03-04,Jayanagar,South End Circle,34313,44.14669649330395,1.5,100.0,100.0,1,118.626,11.579754237846506,87.79170135478735,63.93417724458894,79,Overcast,No
2023-03-04,M.G. Road,Anil Kumble Circle,26302,35.99850483099024,1.5,78.27190937835559,100.0,1,102.604,62.37534257770561,80.27417288137522,61.56249494515959,116,Overcast,No
2023-03-04,M.G. Road,Trinity Circle,14019,29.157625552359452,1.2710551727680033,54.43424301384204,70.9992374482258,0,78.038,47.7366667087707,88.46120037166038,89.21726028588961,230,Rain,No
2023-03-04,Electronic City,Hosur Road,11186,42.46445041741727,1.0278921002487815,40.22399405467755,60.3397886388748,1,72.372,33.45326164764761,81.65556812896529,93.31509381558362,187,Clear,No
2023-03-04,Koramangala,Sarjapur Road,27803,53.95059093269997,1.5,99.7093286651002,100.0,2,105.606,42.11724044605198,93.61865566990537,67.8594661909815,101,Clear,No
2023-03-04,Koramangala,Sony World Junction,14597,58.2953930730416,1.3905542820887191,55.262834094605424,68.14621882644064,1,79.194,44.038545060032185,80.24485391751,52.98606010776819,181,Rain,No
2023-03-04,Whitefield,ITPL Main Road,22153,27.64300105456593,1.0403553189663202,69.28418470381823,100.0,0,94.306,58.03994897826903,73.9068592838236,54.48974681534156,108,Overcast,No
2023-03-04,Indiranagar,CMH Road,36515,35.16375720358548,1.5,100.0,100.0,2,123.03,50.13460345932196,62.81902412024781,76.37941551768256,111,Clear,No
2023-03-04,Indiranagar,100 Feet Road,29500,39.47084808940068,1.5,100.0,100.0,2,109.0,32.46266627932738,80.85718402672121,88.38091124824666,98,Windy,No
2023-03-05,Hebbal,Ballari Road,21458,34.86965023318008,1.3823241599303373,71.3312951648031,100.0,2,92.916,76.56823750450694,96.24626209591368,61.01798814136874,106,Rain,No
2023-03-05,Hebbal,Hebbal Flyover,39761,30.03287176132753,1.5,100.0,100.0,2,129.522,45.87922954434554,60.750820125184205,63.97871430974873,87,Clear,No
2023-03-05,Jayanagar,Jayanagar 4th Block,15481,35.801359373340105,1.2126146367736188,56.65491756079081,80.33773694455773,0,80.962,22.290729789941015,74.54777101800276,57.38619814026708,84,Clear,No
2023-03-05,M.G. Road,Trinity Circle,42189,34.33177219192574,1.5,100.0,100.0,4,134.378,18.469043245396243,66.1842282509764,85.14272184109791,97,Clear,No
2023-03-05,Indiranagar,CMH Road,13792,41.07029967684935,1.137924413865963,54.175703934214525,71.51231856355668,0,77.584,22.867847564099847,61.7375563428166,90.08321637103538,186,Clear,Yes
2023-03-05,Koramangala,Sarjapur Road,69494,54.62429414102819,1.5,100.0,100.0,1,188.988,39.06203394397976,75.43538006657715,56.377914626515306,96,Rain,No
2023-03-05,Whitefield,Marathahalli Bridge,34770,42.207369412686816,1.5,100.0,100.0,2,119.54,30.625128558931323,81.21813368627247,56.22153102048092,107,Clear,No
2023-03-05,Indiranagar,100 Feet Road,33110,28.23116147487726,1.5,100.0,100.0,1,116.22,10.35011744176632,67.07658426400849,86.38769891989045,97,Clear,No
2023-03-05,Electronic City,Silk Board Junction,11840,44.65201333289756,1.0814839874739728,35.965715726290654,55.65646291925982,1,73.68,53.08693016116239,85.75542449375887,72.364413921157,198,Clear,Yes
2023-03-06,Indiranagar,100 Feet Road,26348,45.44306694400632,1.5,95.2330708795374,100.0,3,102.696,59.90889573043438,71.24882247089963,74.35161945721046,96,Rain,No
2023-03-06,Koramangala,Sarjapur Road,14148,54.70708168235218,1.219752980141636,47.641287527182726,73.91873905576357,1,78.29599999999999,62.65651871044194,99.99325274933338,93.1937484421992,193,Overcast,No
2023-03-06,Jayanagar,Jayanagar 4th Block,25608,38.1615501912221,1.5,93.12745062621994,100.0,1,101.216,22.963296265497263,83.42000246382395,81.73210807401416,93,Clear,No
2023-03-06,Jayanagar,South End Circle,28730,33.51414207385961,1.5,87.41812963393168,100.0,0,107.46,64.77113881026538,96.9107893130935,91.12383226147504,107,Clear,No
2023-03-06,Hebbal,Ballari Road,28837,56.05841391492665,1.5,95.27084513796906,100.0,1,107.674,22.99686810535145,63.24543971682447,75.39314634962376,105,Fog,No
2023-03-07,M.G. Road,Anil Kumble Circle,22412,44.33753777180424,1.0347198712478247,84.3501832581452,100.0,1,94.824,44.67561162740971,85.40875941858641,65.23250390593743,99,Clear,No
2023-03-07,Yeshwanthpur,Yeshwanthpur Circle,21304,46.84773341151576,1.211046808691142,80.0269880800799,100.0,1,92.608,30.141345568529296,72.32840365460036,67.36226313978611,97,Fog,No
2023-03-07,Hebbal,Ballari Road,24520,44.155529110007485,1.0634971301076908,80.36100161724505,100.0,1,99.04,63.04061106434426,63.290931685619526,91.25352754990764,107,Clear,Yes
2023-03-07,Jayanagar,Jayanagar 4th Block,24869,43.32225267825545,1.3762036259641606,78.09352635528175,100.0,1,99.738,46.90264554355531,87.56114385853888,89.27676004320905,104,Fog,No
2023-03-07,M.G. Road,Trinity Circle,13871,42.19327477750349,1.281990367369381,44.60559361507023,66.1847425252187,0,77.742,26.05455662881972,69.78769768757465,68.53309729256144,185,Overcast,No
2023-03-07,Koramangala,Sony World Junction,31072,33.722117349576585,1.5,100.0,100.0,3,112.144,68.66949324120286,81.67595543946067,61.99811387734673,97,Fog,No
2023-03-07,Whitefield,Marathahalli Bridge,26091,33.39474839453546,1.5,94.98606411463624,100.0,0,102.182,37.10612085333399,97.17590606228616,92.2102584883242,77,Fog,No
2023-03-07,Indiranagar,CMH Road,38063,35.71445098587504,1.5,100.0,100.0,4,126.126,28.48937817707631,97.48380034296004,91.72126749576526,89,Clear,No
2023-03-07,Indiranagar,100 Feet Road,11014,32.473259382612554,1.3989525654923505,35.996584858694966,57.68885245978174,1,72.02799999999999,11.279352489891716,60.77397935537148,90.93889582975444,210,Clear,Yes
2023-03-08,Yeshwanthpur,Yeshwanthpur Circle,25274,43.981161506696736,1.5,76.58767214073858,100.0,0,100.548,48.012382993412416,93.5666961418246,53.15654326327443,86,Clear,No
2023-03-08,Hebbal,Hebbal Flyover,27174,53.66589345067723,1.5,91.84409797967196,100.0,0,104.348,40.23992947095319,81.91191181444172,99.13173965443112,95,Overcast,No
2023-03-08,Jayanagar,South End Circle,25656,42.15704040902968,1.5,91.78787469340956,100.0,1,101.312,53.8006643033136,64.03706867107816,79.58187629853698,115,Clear,No
2023-03-08,Jayanagar,Jayanagar 4th Block,22147,27.26097350677968,1.0812493494494186,77.97957343645714,100.0,2,94.294,46.11526093950603,66.07963054040296,80.5310575533341,90,Rain,No
2023-03-08,M.G. Road,Anil Kumble Circle,42618,20.0,1.5,100.0,100.0,2,135.236,70.42305649505894,94.66711743010156,64.07088364034921,114,Clear,No
2023-03-08,Yeshwanthpur,Tumkur Road,19427,39.25113037567159,1.0521155303121064,70.58772689673211,96.90745638390396,2,88.854,16.57311651796235,63.03702812258355,59.25710128728454,112,Clear,No
2023-03-08,Electronic City,Silk Board Junction,18994,53.11588031612429,1.3085299556037886,70.06244622675992,92.23144193263984,2,87.988,13.442748493515165,83.53628684090612,54.42607416917164,94,Overcast,No
2023-03-08,Koramangala,Sarjapur Road,14992,56.61084644423507,1.1657870059010855,55.23154363396032,70.29158921717286,1,79.98400000000001,48.613659372423314,90.09756962186168,77.3405296011677,172,Fog,No
2023-03-08,Koramangala,Sony World Junction,45034,28.56931341010716,1.5,100.0,100.0,2,140.06799999999998,43.84825283647426,74.82738316620527,54.05155547890084,113,Rain,No
2023-03-08,Whitefield,Marathahalli Bridge,20947,24.952848685632432,1.3287329326672832,60.09820164063044,100.0,1,91.894,18.09015318040858,99.99145754826678,91.29794673494948,106,Overcast,No
2023-03-08,Indiranagar,100 Feet Road,21160,42.75923272119451,1.1564041614972038,63.661158543888405,100.0,0,92.32,10.42162406688445,94.79636891525584,82.06320534458787,102,Fog,No
2023-03-08,M.G. Road,Trinity Circle,40856,52.55174229674907,1.5,100.0,100.0,2,131.712,68.50184860056763,86.05443565394583,69.80630151938448,97,Clear,No
2023-03-09,Yeshwanthpur,Tumkur Road,6177,53.04533756895532,1.1800736589514815,12.82114067931836,26.570155784066973,0,62.354,33.59618395426308,80.23700907728012,98.2891627630101,196,Clear,No
2023-03-09,Yeshwanthpur,Yeshwanthpur Circle,7670,41.29539622226181,1.1224105697305435,23.91426945925093,36.45076921302368,2,65.34,64.93779966979639,68.80239350265575,68.7147573347082,207,Clear,No
2023-03-09,Koramangala,Sarjapur Road,46756,40.74569731877357,1.5,100.0,100.0,0,143.512,12.434792294590222,93.66117836174936,90.950945528769,106,Clear,Yes
2023-03-09,Hebbal,Hebbal Flyover,21904,50.59129736174166,1.2178495000150014,64.03071613564028,100.0,0,93.808,56.04821540403023,82.59156348547472,73.32501469718403,101,Overcast,No
2023-03-09,Indiranagar,CMH Road,23369,32.65454849236131,1.0660506843064592,70.98239575688487,100.0,1,96.738,78.45590315353785,73.32517928155035,93.68149233427312,97,Clear,No
2023-03-09,Indiranagar,100 Feet Road,36329,21.05784087761133,1.5,100.0,100.0,5,122.658,75.9596219509234,72.29962171954116,93.29097028760442,104,Clear,No
2023-03-09,Koramangala,Sony World Junction,27993,39.58989447007862,1.5,96.35945432002396,100.0,4,105.986,71.83594881577002,80.23611861009762,75.85833578107808,103,Clear,No
2023-03-10,Hebbal,Hebbal Flyover,23939,58.67488992680754,1.1478781102949185,75.30464181618427,100.0,3,97.878,49.041262546662,86.69021865638635,65.30077661053365,109,Clear,No
2023-03-10,Indiranagar,100 Feet Road,35103,22.225729302086165,1.5,100.0,100.0,2,120.206,26.737626455866803,88.46350856751211,76.74546662873618,96,Clear,Yes
2023-03-10,Koramangala,Sony World Junction,60273,20.0,1.5,100.0,100.0,5,170.546,42.301830572983256,84.6135474303913,72.66562257470932,98,Overcast,No
2023-03-10,Koramangala,Sarjapur Road,28426,22.81086130490557,1.5,94.06071285949662,100.0,4,106.852,61.383569920976015,71.45164021921093,80.44590113065176,116,Clear,No
2023-03-10,M.G. Road,Trinity Circle,53681,41.05741237109923,1.5,100.0,100.0,2,157.362,59.67890457840621,86.99576990627824,70.05995464432499,90,Clear,No
2023-03-10,M.G. Road,Anil Kumble Circle,31974,34.49886725980529,1.5,100.0,100.0,3,113.948,56.49077478060073,60.840611955922775,50.34803565315459,119,Clear,No
2023-03-10,Jayanagar,South End Circle,9181,56.35345951754133,1.3530966966968327,34.496194872809376,45.610856515505226,0,68.362,37.290280288032335,91.48580370234808,61.69587748080822,209,Clear,Yes
2023-03-10,Yeshwanthpur,Tumkur Road,25990,52.78981620587295,1.5,96.43018995915706,100.0,0,101.98,61.34213338675833,90.2819615910888,52.948255301777344,110,Overcast,No
2023-03-11,Koramangala,Sarjapur Road,29081,24.249906364939918,1.5,99.92029105303747,100.0,1,108.162,41.40745536099989,65.6476512782517,90.64603724748709,83,Clear,No
2023-03-11,M.G. Road,Anil Kumble Circle,50635,36.99082359781056,1.5,100.0,100.0,4,151.26999999999998,55.9146807629634,96.73409966956002,77.08402922152764,94,Fog,No
2023-03-11,Koramangala,Sony World Junction,31406,22.49522568161538,1.5,100.0,100.0,0,112.812,22.796892556474766,66.40248302379638,78.41971674811884,89,Rain,No
2023-03-11,M.G. Road,Trinity Circle,43831,33.940560101584744,1.5,100.0,100.0,2,137.662,69.23067106190959,94.17586657225009,56.05728569670386,108,Clear,No
2023-03-11,Indiranagar,CMH Road,12496,40.72662202133217,1.3528402887226585,43.12704126915979,66.33572197876194,0,74.992,76.16166978171616,62.288144563477424,82.11950319802189,194,Overcast,No
2023-03-11,Indiranagar,100 Feet Road,20987,38.55146921500329,1.1797190808016196,62.214193235085546,100.0,0,91.974,44.428239163581296,71.86732838592678,79.5154275907381,99,Clear,No
2023-03-11,Whitefield,ITPL Main Road,25561,20.0,1.5,91.19440947623212,100.0,1,101.122,22.236391774722826,93.55250088172988,80.54713125671532,100,Clear,No
2023-03-12,Indiranagar,100 Feet Road,49336,39.459835486950695,1.5,100.0,100.0,1,148.672,39.131672472292905,64.47585670939924,86.43197679557704,115,Clear,No
2023-03-12,Indiranagar,CMH Road,31659,38.22871485764577,1.5,100.0,100.0,1,113.318,25.60567901610285,85.08462084723506,64.17326934619747,92,Clear,No
2023-03-12,Whitefield,ITPL Main Road,11260,65.19714649831828,1.356296497580043,37.67559208030646,56.10598892848606,1,72.52,37.36727530418025,83.26648527866774,98.86157657669048,200,Clear,No
2023-03-12,Koramangala,Sony World Junction,47742,27.46898055505944,1.5,100.0,100.0,4,145.48399999999998,43.53160971981315,97.79646119348358,90.60907257180958,94,Clear,No
2023-03-12,Koramangala,Sarjapur Road,56194,35.060812320512966,1.5,100.0,100.0,0,162.388,23.2829590358523,86.30199300653989,89.70031477988704,92,Clear,No
2023-03-12,Electronic City,Hosur Road,8290,42.18406939924191,1.0185505414627014,20.391156917240743,45.77291178761435,0,66.58,63.19914225878053,89.9093997996978,66.07912511880733,187,Clear,No
2023-03-12,M.G. Road,Anil Kumble Circle,47618,41.20426325360401,1.5,100.0,100.0,2,145.236,75.98436819799714,86.53446997657785,58.12851521007904,113,Clear,No
2023-03-12,Jayanagar,South End Circle,36194,33.547816305324254,1.5,100.0,100.0,2,122.388,52.91567973839422,65.77824146497247,67.85844303443176,104,Overcast,No
2023-03-12,Yeshwanthpur,Tumkur Road,25349,40.30320453025137,1.5,88.87944801633711,100.0,3,100.698,71.20095663518319,98.6007510088362,71.46524193670473,81,Overcast,No
2023-03-13,Yeshwanthpur,Tumkur Road,21340,37.1490528313777,1.0675894436899145,80.33423472766256,100.0,4,92.68,59.58371709154909,64.17241495141062,89.01173147400993,113,Overcast,No
2023-03-13,Yeshwanthpur,Yeshwanthpur Circle,35165,39.02520870255604,1.5,100.0,100.0,4,120.33,17.013412140035157,83.47656891452198,77.74037905098035,94,Clear,No
2023-03-13,Hebbal,Hebbal Flyover,20699,57.71155849177079,1.3806681188181784,71.95023447597903,100.0,2,91.398,11.97960625487659,70.08090756508251,63.07171091521962,94,Clear,No
2023-03-13,Jayanagar,South End Circle,25488,36.61923020089623,1.5,90.12059726369336,100.0,2,100.976,56.51028633285896,89.72064280320512,64.74868246455151,109,Windy,No
2023-03-13,Jayanagar,Jayanagar 4th Block,30733,47.47147178640668,1.5,100.0,100.0,2,111.466,65.63229783965087,86.44300451123691,98.69111366456194,92,Clear,No
2023-03-13,M.G. Road,Trinity Circle,26470,32.52699773685243,1.5,86.45815192847395,100.0,1,102.94,49.00287275119081,82.35058366592384,93.09456528991282,95,Clear,No
2023-03-13,Whitefield,Marathahalli Bridge,14203,29.168028459452927,1.1942803473286785,52.24191529628762,73.99870474085581,1,78.406,31.07463249328315,72.51842860859509,72.26293966548333,214,Fog,No
2023-03-13,Indiranagar,CMH Road,33315,48.16106971996622,1.5,100.0,100.0,2,116.63,24.4158976127339,63.56010352540582,69.64774971981913,81,Overcast,No
2023-03-13,Indiranagar,100 Feet Road,12738,49.799304508839285,1.1012146836491303,41.86262113525172,68.30090900487474,0,75.476,19.506986958560912,96.46612026687532,74.7583834597216,193,Clear,No
2023-03-13,M.G. Road,Anil Kumble Circle,40441,30.632903253411705,1.5,100.0,100.0,0,130.882,16.28234560591981,98.40907573560052,99.75767190285003,115,Overcast,No
2023-03-14,Electronic City,Hosur Road,5048,50.17032677856452,1.2717535720643889,13.220374883260678,20.67351717406488,1,60.096,25.689682094451605,73.45634535180709,56.63747252905002,223,Overcast,No
2023-03-14,Indiranagar,100 Feet Road,38685,34.48561989875606,1.5,100.0,100.0,1,127.37,32.793480073167814,80.52948715671576,60.12913750489272,102,Rain,No
2023-03-14,Indiranagar,CMH Road,20524,42.67730286552786,1.241451436026263,67.22747399830574,99.79112746549552,0,91.048,29.562765379307955,96.4365087861733,76.09771377229175,104,Clear,No
2023-03-14,Koramangala,Sony World Junction,31104,23.989567578177216,1.5,96.495228050918,100.0,1,112.208,29.678490747368027,89.8555238180006,96.21079758048344,116,Clear,No
2023-03-14,Koramangala,Sarjapur Road,27291,43.29776492046659,1.5,91.51349244103464,100.0,3,104.582,63.75586525970796,88.68232500769238,92.38226437310504,106,Rain,No
2023-03-14,M.G. Road,Trinity Circle,13300,33.464305934856846,1.1390914156230574,36.591189352639006,63.88139741918649,0,76.6,46.27273091514402,97.38325035213444,54.5339624153378,194,Clear,No
2023-03-14,M.G. Road,Anil Kumble Circle,35130,44.487384225887325,1.5,100.0,100.0,2,120.26,18.73195454280463,60.92900817060642,59.66761357206256,92,Clear,No
2023-03-14,Jayanagar,Jayanagar 4th Block,25831,21.434163105962043,1.5,88.15888047262361,100.0,3,101.662,72.74875287163718,89.46728011985357,52.76507929446504,102,Clear,No
2023-03-14,Jayanagar,South End Circle,10372,52.94433282555032,1.3061015473164657,24.794543802045155,53.593782483249335,0,70.744,64.2350211625562,88.1242056252638,78.37069518209702,200,Clear,No
2023-03-14,Hebbal,Hebbal Flyover,34599,34.269669936880426,1.5,100.0,100.0,2,119.198,53.49962557312666,63.462887610257376,89.48892859594713,101,Clear,No
2023-03-15,Jayanagar,South End Circle,14346,41.61337690805713,1.279980308991192,50.10868407529232,70.6109259909006,0,78.69200000000001,71.46256510627018,87.28954574593237,85.78909085848201,205,Clear,No
2023-03-15,Jayanagar,Jayanagar 4th Block,30790,30.6545820802862,1.5,100.0,100.0,1,111.58,79.08283698234365,97.62251839460518,78.52086494695293,99,Clear,No
2023-03-15,Yeshwanthpur,Tumkur Road,21470,28.703715357287276,1.1171684281416303,75.81333386670815,100.0,1,92.94,29.702061071447588,67.1790276283734,77.68992736840922,88,Clear,No
2023-03-15,M.G. Road,Trinity Circle,53156,33.53236411628358,1.5,100.0,100.0,2,156.312,67.64587136928552,66.30317611808523,57.57158294838271,110,Clear,No
2023-03-15,M.G. Road,Anil Kumble Circle,45221,35.500072756971726,1.5,100.0,100.0,1,140.442,36.88651488512306,83.3923917204396,80.97032468365424,86,Clear,No
2023-03-15,Whitefield,ITPL Main Road,13368,37.044795179309695,1.3433753618208977,47.41684782225609,70.12946832882233,1,76.736,43.43042140409813,99.1127839477058,90.84199561819254,213,Clear,No
2023-03-15,Indiranagar,CMH Road,27167,28.346354604938565,1.5,83.04063399440527,100.0,4,104.334,74.45811685669861,73.7842139886636,68.68708452784938,93,Clear,No
2023-03-15,Indiranagar,100 Feet Road,55288,43.29892358933243,1.5,100.0,100.0,3,160.576,23.692448342961605,75.00160344348167,66.20200485611974,100,Fog,No
2023-03-15,Koramangala,Sarjapur Road,30343,23.50198506129197,1.5,97.06393372969234,100.0,0,110.686,12.413090392415898,91.3341529027688,55.39925333601192,114,Fog,No
2023-03-16,Electronic City,Hosur Road,14713,42.62880615145673,1.1228490078623807,44.94212069768395,71.3417503517299,0,79.426,52.77776949743853,69.73347540816457,96.74514110346922,194,Clear,No
2023-03-16,Indiranagar,100 Feet Road,12830,45.0753404650537,1.347906432377991,40.09775306563541,60.31129178349489,0,75.66,24.60824886248949,90.00229742168698,77.40549462565032,217,Fog,No
2023-03-16,Indiranagar,CMH Road,38188,41.3169571945924,1.5,100.0,100.0,2,126.376,37.37134412476311,92.12105902265284,66.99013202018021,94,Windy,Yes
2023-03-16,Whitefield,ITPL Main Road,19256,38.79999118013671,1.3706263723401697,56.2268858723139,98.72808452118248,0,88.512,73.13376969843364,71.12867281176887,84.69309748229567,105,Windy,No
2023-03-16,Koramangala,Sony World Junction,67016,27.851458012283263,1.5,100.0,100.0,4,184.032,64.32164312513586,91.51741675178016,92.67565493964484,94,Overcast,No
2023-03-16,M.G. Road,Trinity Circle,45334,20.0,1.5,100.0,100.0,4,140.668,31.7408262350336,74.33943854658487,73.84722848248985,109,Overcast,No
2023-03-16,M.G. Road,Anil Kumble Circle,26787,44.24336119726997,1.5,80.84099811642315,100.0,2,103.574,44.75271229983368,72.716080625235,73.71482661436103,93,Clear,No
2023-03-16,Jayanagar,Jayanagar 4th Block,26269,35.845482546000326,1.5,90.44338917597848,100.0,0,102.538,18.714056454168823,77.63193697746098,67.31538573220315,98,Clear,No
2023-03-16,Hebbal,Hebbal Flyover,18993,28.360632847078787,1.2461114865980492,57.06138602641019,91.30595618484304,1,87.98599999999999,42.25911457858878,80.05290910879248,63.49306210037052,95,Fog,No
2023-03-17,Hebbal,Hebbal Flyover,32407,22.224887583067414,1.5,98.73631993492982,100.0,1,114.814,10.063718399699145,72.52698539627679,69.41246090307342,92,Overcast,No
2023-03-17,Jayanagar,Jayanagar 4th Block,27364,20.0,1.5,93.7456398709632,100.0,2,104.728,75.24022983121777,85.36607698121617,86.01622040174274,110,Rain,No
2023-03-17,Yeshwanthpur,Tumkur Road,23570,54.53842269572927,1.2945059776433965,87.37145776865748,100.0,2,97.14,10.623636608902542,71.36561173244262,72.9079738060923,116,Rain,No
2023-03-17,Yeshwanthpur,Yeshwanthpur Circle,32516,42.83368739817752,1.5,100.0,100.0,4,115.032,19.49236030026565,78.48205666668416,95.89378098328208,93,Clear,No
2023-03-17,M.G. Road,Anil Kumble Circle,38653,31.589986222539903,1.5,100.0,100.0,4,127.306,50.47614412922793,61.555974203385766,59.28419689278792,91,Clear,No
2023-03-17,Koramangala,Sarjapur Road,31246,26.539468802544956,1.5,100.0,100.0,1,112.492,32.40349794356538,71.76747473508516,51.42688047772961,102,Clear,Yes
2023-03-17,Koramangala,Sony World Junction,41388,34.654510724097605,1.5,100.0,100.0,1,132.776,29.33710523328484,84.51286090035559,78.93013101726045,101,Clear,No
2023-03-17,Whitefield,ITPL Main Road,16811,42.30249650467024,1.3829506241612504,52.50749567833381,85.22153423247529,1,83.622,42.806365540737744,81.10776998621178,51.65850159551732,94,Windy,No
2023-03-17,Indiranagar,CMH Road,23189,60.32956977354453,1.3399876034827822,84.70299413871217,100.0,3,96.378,36.70617078571746,98.49449408352174,88.62823507027042,93,Clear,No
2023-03-17,Indiranagar,100 Feet Road,24373,54.54076363305789,1.209782118954382,72.30596286226448,100.0,2,98.746,31.031868201084343,74.84904184947844,91.32484479640348,101,Clear,Yes
2023-03-18,Indiranagar,100 Feet Road,20790,51.78657633356013,1.2609808436756864,61.99402086670527,100.0,2,91.58,59.973898402418975,81.28162447213273,92.19207664331692,97,Clear,No
2023-03-18,Indiranagar,CMH Road,48350,35.82960534892928,1.5,100.0,100.0,3,146.7,59.7246803646816,92.83586009475192,86.91913179077301,111,Overcast,No
2023-03-18,Whitefield,Marathahalli Bridge,17894,46.882772668762016,1.1696397103669176,67.0902000339697,89.64927835710789,1,85.788,53.22299080966159,63.703479907112886,96.56941034223588,98,Rain,No
2023-03-18,Whitefield,ITPL Main Road,33435,38.54547516341207,1.5,100.0,100.0,4,116.87,32.01567350627352,84.88370819032917,95.19004577230032,119,Clear,No
2023-03-18,Koramangala,Sony World Junction,46073,24.419421069132703,1.5,100.0,100.0,2,142.14600000000002,21.69293540532166,62.24538936693335,82.53527112973863,91,Clear,No
2023-03-18,Koramangala,Sarjapur Road,29883,20.0,1.5,100.0,100.0,3,109.766,20.68940654110814,93.70256409112112,70.518279947586,112,Clear,No
2023-03-18,M.G. Road,Trinity Circle,59435,39.165061244123976,1.5,100.0,100.0,4,168.87,31.253203845049505,85.20833080872929,54.86577448476588,94,Clear,No
2023-03-18,M.G. Road,Anil Kumble Circle,26893,31.698615791547702,1.5,96.26651184650488,100.0,1,103.786,46.63904011498219,94.801711791817,61.87584415886113,116,Clear,No
2023-03-18,Jayanagar,Jayanagar 4th Block,30883,31.38540456353034,1.5,95.88821831208878,100.0,0,111.766,18.473926586719973,60.14792342061514,51.21927331182621,107,Overcast,No
